ЛГБТ,http://www.gayrussia.eu/russia/12538/
ЛГБТ,https://ria.ru/society/20160115/1360180142.html
ЛГБТ,http://www.gayrussia.eu/russia/12600/
ЛГБТ,https://vk.com/maximum_murmansk?w=wall-6061728_4365/all
ЛГБТ,https://ovdinfo.org/express-news/2016/01/21/sud-v-murmanske-oshtrafoval-lgbt-aktivista-na-100-tysyach-rubley
ЛГБТ,https://ovdinfo.org/express-news/2015/07/21/antivoennyy-aktivist-prosit-ubezhishcha-v-shvecii
ЛГБТ,http://www.gayrussia.eu/russia/11758/
ЛГБТ,https://ovdinfo.org/express-news/2015/07/28/sozdatelnica-gruppy-vkontakte-deti-404-oshtrafovana-na-50-tysyach
ЛГБТ,https://ovdinfo.org/express-news/2015/08/03/chetyre-lgbt-aktivista-zaderzhany-v-sankt-peterburge-v-den-vdv
ЛГБТ,http://www.fontanka.ru/2015/08/02/017/
ЛГБТ,https://ovdinfo.org/express-news/2015/10/05/sledstvennyy-komitet-zakryl-delo-lgbt-aktivista-nikolaya-alekseeva
ЛГБТ,http://izvestia.ru/news/593737
ЛГБТ,http://www.gayrussia.eu/russia/11515/
ЛГБТ,http://www.gayrussia.eu/russia/11485/
ЛГБТ,https://ovdinfo.org/express-news/2015/06/04/mosgorsud-ostavil-aresty-lgbt-aktivistov-v-sile
ЛГБТ,http://www.interfax.ru/russia/444569
ЛГБТ,http://anonymouse.org/cgi-bin/anon-www.cgi/http://www.kasparov.ru/material.php?id=544FA416749C6
ЛГБТ,http://www.gayrussia.eu/russia/10418/
ЛГБТ,http://www.gayrussia.eu/russia/10492/
ЛГБТ,http://www.gayrussia.eu/russia/10120/
ЛГБТ,https://ovdinfo.org/express-news/2015/03/08/v-parke-kultury-zaderzhali-aktivistku-s-raduzhnym-flagom
ЛГБТ,http://www.gayrussia.eu/russia/11035/
ЛГБТ,https://www.novayagazeta.ru/news/2015/05/17/112269-v-moskve-politsiya-zaderzhala-uchastnikov-fleshmoba-protiv-gomofobii
ЛГБТ,https://ovdinfo.org/express-news/2014/06/17/rezhisserov-filma-ob-lgbt-podrostkah-vyzyvayut-v-prokuraturu
ЛГБТ,https://ovdinfo.org/express-news/2014/06/21/policeyskie-prihodili-v-kvartiru-k-grazhdanskoy-aktivistke-v-peterburge
ЛГБТ,http://www.newsru.com/russia/24jul2013/protest.html
ЛГБТ,https://lenta.ru/news/2013/07/24/guys
ЛГБТ,https://ovdinfo.org/express-news/2013/07/24/lgbt-aktivistov-proderzhali-v-ovd-sem-chasov-i-obvinili-v-propagande
ЛГБТ,http://www.rusadvocat.com/node/807
ЛГБТ,https://meduza.io/news/2014/11/18/na-administratora-gruppy-deti-404-zaveli-delo-o-gey-propagande
ЛГБТ,https://meduza.io/news/2015/04/06/sud-rasporyadilsya-zablokirovat-gruppu-deti-404
ЛГБТ,https://meduza.io/feature/2016/10/06/reklama-lgbt-kinofestivalya-vo-vkontakte-mozhno-ili-nelzya
ЛГБТ,https://lenta.ru/news/2015/11/19/milon/
ЛГБТ,http://novo-sibirsk.ru/news/70416/
ЛГБТ,https://www.novayagazeta.ru/news/2016/08/13/124094-uchastnitsu-lgbt-aktsii-nasilno-otpravili-v-psihiatricheskuyu-bolnitsu
ЛГБТ,https://www.novayagazeta.ru/news/2016/05/17/121791-v-moskve-na-lgbt-aktivistku-napali-dve-zhenschiny
ЛГБТ,https://www.novayagazeta.ru/news/2016/04/13/120707-sud-zablokiroval-sayt-lgbt-proekta-171-deti-404-187
ЛГБТ,https://www.novayagazeta.ru/news/2016/04/10/120581-v-moskve-politsiya-zaderzhala-lgbt-aktivistov-za-provedenie-fleshmoba
ЛГБТ,http://rkn.gov.ru/news/rsoc/news34824.htm
ЛГБТ,https://www.novayagazeta.ru/news/2015/09/18/115010-eks-svyaschennik-iz-samary-predstanet-pered-tserkovnym-sudom-za-kaming-aut
ЛГБТ,https://www.novayagazeta.ru/news/2015/06/13/112882-politsiya-vnov-sorvala-v-moskve-vystavku-v-podderzhku-lgbt-podrostkov
ЛГБТ,http://www.kommersant.ru/doc/2746377
ЛГБТ,http://www.kommersant.ru/doc/3131870
ЛГБТ,http://www.interfax.ru/russia/441467
ЛГБТ,https://www.novayagazeta.ru/news/2015/04/14/111577-v-murmanske-neizvestnye-raspylili-gaz-v-ofise-lgbt-organizatsii
ЛГБТ,https://vk.com/maximum_murmansk?w=wall-6061728_3286%2Fall
ЛГБТ,http://www.kommersant.ru/doc/3119767
ЛГБТ,http://www.svoboda.org/a/25021919.html
ЛГБТ,http://www.fontanka.ru/2013/06/06/198/
ЛГБТ,http://www.svoboda.org/a/25009448.html
ЛГБТ,http://paperpaper.ru/papernews/2014/07/22/coming-out-foreign-agent/
ЛГБТ,http://www.the-village.ru/village/city/situation/129221-vyhod
ЛГБТ,http://www.the-village.ru/village/city/situation/232501-sfera
ЛГБТ,http://www.lgbtnet.org/ru/content/murmanskuyu-lgbt-organizaciyu-maksimum-obvinili-v-vypolnenii-funkciy-inostrannogo-agenta
ЛГБТ,https://7x7-journal.ru/item/53401
ЛГБТ,https://lenta.ru/news/2013/05/08/ino/
ЛГБТ,http://www.wonderzine.com/wonderzine/life/news/217421-sphere
ЛГБТ,https://www.vedomosti.ru/politics/articles/2015/09/11/608346-arhangelskie-zaschitniki-prav-lgbt-ne-hotyat-bit-inostrannimi-agentami
ЛГБТ,http://www.interfax.ru/culture/467756
ЛГБТ,http://amurmedia.ru/news/khabarovsk/04.09.2013/300376/zayavlenie-ob-uvolnenii-po-sobstvennomu-zhelaniyu-podal-habarovskiy-uchitel---lgbt.html
ЛГБТ,http://paperpaper.ru/bogach/
ЛГБТ,http://www.svoboda.org/a/26972967.html
ЛГБТ,http://kasparovru.com/material.php?id=537F191DCEAA5
ЛГБТ,http://www.bbc.com/russian/russia/2013/07/130731_kazan_lgbt_work_case
ЛГБТ,http://www.newizv.ru/society/2014-12-15/211866-neraduzhnye-perspektivy.html
ЛГБТ,http://www.lgbtnet.org/ru/content/grazhdanskiy-aktivizm-kak-prichina-dlya-uvolneniya-prepodavateley-severnogo-arkticheskogo
ЛГБТ,http://graniru.org/Politics/Russia/Regions/m.218450.html
ЛГБТ,http://www.nakanune.ru/news/2013/9/3/22322352/
ЛГБТ,http://www.rbc.ru/spb_sz/27/05/2015/5592b74c9a7947f6f764ac38
ЛГБТ,https://www.novayagazeta.ru/news/2014/05/06/100274-v-samare-sudyat-lgbt-aktivistku-zaderzhannuyu-za-aktsiyu-v-mezhdunarodnyy-den-molchaniya
ЛГБТ,https://russian.rt.com/russia/article/329819-gosduma-zakonoproekt-transgendery
ЛГБТ,http://www.gazeta.spb.ru/1766446-0/
ЛГБТ,http://lgbt.pro/?p=1378
ЛГБТ,http://www.fontanka.ru/2014/11/26/005/
ЛГБТ,http://www.bbc.com/russian/society/2015/02/150227_tr_infinity_club_milonov_worries
ЛГБТ,https://lenizdat.ru/articles/1127392/
ЛГБТ,http://www.svoboda.org/a/26871428.html
ЛГБТ,http://upogau.org/ru/inform/worldnews/worldnews_1990.html
ЛГБТ,http://openinform.ru/news/pursuit/26.11.2014/30293/
ЛГБТ,http://www.svoboda.org/a/28000578.html
ЛГБТ,http://tayga.info/130014
ЛГБТ,https://www.novayagazeta.ru/news/2014/01/18/91770-v-voronezhe-lgbt-aktivist-vybezhal-na-uchastok-estafety-olimpiyskogo-ognya-s-raduzhnym-flagom
